CODIGO,DESCRIPCION,ESPECIFICACION,COSTO,SUGERIDO,DESFASE,PUBLICO,PRECIO2,PRECIO3,PRECIO4,CodigoBarras,MARCA,EnVenta,Linea
000196,Calculadora HL - 820VA Casio,Los precios en $ = 4 soles actualizados al 22/01/23,10,12.5,2.5,15,0,0,0,0,013,Falso,014
000197,Calculadora FX - 350 LAX Casio,$ = 14.97  Arti 27/09/22,59.88,74.85,0.15,75,0,0,0,4971850099826,013,Verdadero,014
000198,Calculadora FX - 570 LAX Casio,$ = 22.80 Arti 27/09/22,91.2,114,1,115,0,0,0,4971850099833,013,Verdadero,014
000199,Calculadora FX - 82 LAX Casio,$ = 14.63  Verificar Precio,58.58,73.22,1.78,75,0,0,0,4971850099765,013,Verdadero,014
000200,Calculadora FX - 991 LA CW Casio,$ = 25.65  Arti 29/01/24,102.6,128.25,-3.25,125,0,0,0,4549526614231,013,Verdadero,014
000201,Calculadora LC - 403 TV Casio,$ = 4.38. Arti 27/09/22,17.52,21.9,0.1,22,0,0,0,4971850093008,013,Verdadero,014
000202,Calculadora MX - 8B Casio,$ = 4.64. Arti 27/09/22,18.56,23.2,1.8,25,0,0,0,4971850032175,013,Verdadero,014
000203,Calculadora HL - 815L - WE Casio,$ = 2.96. Arti 27/09/22,11.84,14.8,0.2,15,0,0,0,4971850091400,013,Verdadero,014
000204,Cartón Gris Prensado #10 70x100 ,Fardo x50 Unds; Fardo = 120 soles (Balvin lo tiene a 95 soles),2.4,3,3,6,0,0,0,0,044,Falso,015
000205,Cartón Gris Prensado #12 50x70 ,Fardo x40 Unds = 120 soles Parque 26/11/25,2.05,2.56,0.44,3,0,0,0,0,044,Verdadero,015
000206,Cartón Microcorrugado 70x100 ,Parque 02/12/25,4.2,5.25,4.75,10,0,0,0,0,044,Verdadero,015
000207,Cartón Corrugado 70x100 ,Parque 02/12/25,5.3,6.62,3.38,10,0,0,0,0,044,Verdadero,015
000208,Cartuchera Multibox Artesco,Copy 05/03/22,5.93,7.41,1.59,9,0,0,0,7750082024236,007,Verdadero,016
000209,Cartuchera Canoa Estampada ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000210,Cartuchera Canoa Jumbo ,Malena - Buzios,4,5,2,7,0,0,0,0,044,Verdadero,016
000211,Cartuchera Mellizo Satinado ,Margarita - Karlita,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000212,Cartuchera Roonier Escoces ,Margarita - Karlita,6,7.5,2.5,10,0,0,0,0,044,Verdadero,016
000213,Cartuchera Porta Escoces ,Malena - Buzios,6,7.5,2.5,10,0,0,0,0,044,Verdadero,016
000214,Cartuchera Lapicera Chica ,Malena - Buzios,2.167,2.71,2.29,5,0,0,0,0,044,Verdadero,016
000215,Cartuchera Caja Color ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000216,Cartuchera Makestar Escoces ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000217,Cartuchera Caja 2 Colores Escarchado ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000218,Cartuchera Mellizo Mica ,Malena - Buzios,6,7.5,2.5,10,0,0,0,0,044,Verdadero,016
000219,Cartuchera Cationi ,Malena - Buzios,6,7.5,2.5,10,0,0,0,0,044,Verdadero,016
000220,Cartuchera Canoa Escarchado ,Malena - Buzios,4.5,5.63,1.38,7,0,0,0,0,044,Verdadero,016
000221,Cartuchera Lona 3 Cierres ,Malena - Buzios,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000222,Cartuchera Caja Placa 1 ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000223,Cartuchera Acolchado ,Malena - Buzios,8,10,2,12,0,0,0,0,044,Verdadero,016
000224,Cartuchera Canoa Mica ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000225,Cartuchera Canoa Buho ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000226,Cartuchera Ojalillo ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000227,Cartuchera Alto Relieve Chico ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000228,Cartuchera Porta Color y Entero ,Malena - Buzios,7.5,9.38,2.63,12,0,0,0,0,044,Verdadero,016
000229,Cartuchera Canoa Unicornio ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000230,Cartuchera Cuerina Jalador ,Malena - Buzios,4.5,5.63,1.38,7,0,0,0,0,044,Verdadero,016
000231,Cartuchera Charol Unicornio ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000232,Cartuchera Lapicera Grande ,Malena - Buzios,2.33,2.91,1.09,4,0,0,0,0,044,Verdadero,016
000233,Cartuchera Lona Placa ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000234,Cartuchera Mica ,Malena - Buzios,2.67,3.34,1.66,5,0,0,0,0,044,Verdadero,016
000235,Cartuchera Canoa Aros ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000236,Cartuchera Mellizo Sello de Agua ,Malena - Buzios,4,5,1,6,0,0,0,0,044,Verdadero,016
000237,Cartuchera Organizador 3 Cierres ,Malena - Buzios,7.5,9.38,2.63,12,0,0,0,0,044,Verdadero,016
000238,Cartuchera Organizador 3 Cuerpos ,Malena - Buzios,7.5,9.38,2.63,12,0,0,0,0,044,Verdadero,016
000239,Cartuchera Cat ,Malena - Buzios,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000240,Cartuchera Porta 3 Cierres ,Malena - Buzios,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000241,Cartuchera Canoa Jean ,Malena - Buzios,2.5,3.13,1.88,5,0,0,0,0,044,Verdadero,016
000242,Cartuchera Canoa Indu ,Malena - Buzios,1.75,2.19,1.81,4,0,0,0,0,044,Verdadero,016
000243,Cartuchera Canoa Color's ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000244,Cartuchera Planas 1 Cierre ,Malena - Buzios,0.75,0.94,1.06,2,0,0,0,0,044,Verdadero,016
000245,Cartuchera Caja Oxford ,Malena - Buzios,3.5,4.38,1.63,6,0,0,0,0,044,Verdadero,016
000246,Cartuchera Canoa Tornasol ,Malena - Buzios,8,10,2,12,0,0,0,0,044,Verdadero,016
000247,Cartuchera Cotiani ,Malena - Buzios,6,7.5,2.5,10,0,0,0,0,044,Verdadero,016
000248,Cartuchera Canoa Charol ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000249,Cartuchera Porta Cationi ,Malena - Buzios,9,11.25,3.75,15,0,0,0,0,044,Verdadero,016
000250,Cartuchera Tubo 1 cierre ,Malena - Buzios,2.5,3.13,0.88,4,0,0,0,0,044,Verdadero,016
000251,Cartuchera Tubo 2 cierre ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000252,Cartuchera Plana Económica ,Para regalar por campaña Escolar,1.5,1.88,0.13,2,0,0,0,0,044,Verdadero,016
000253,Cartuchera Jean Plano ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000254,Cartuchera Lapicera Brillo ,Malena - Buzios,3,3.75,1.25,5,0,0,0,0,044,Verdadero,016
000255,Cartuchera Canoa Lentejuela ,Malena - Buzios,8,10,2,12,0,0,0,0,044,Verdadero,016
000256,Cartuchera Caja Parche ,Malena - Buzios,4,5,2,7,0,0,0,0,044,Verdadero,016
000257,Cartuchera Canoa Satinada ,Malena - Buzios,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000258,Cartuchera Makestar ,Malena - Buzios,7,8.75,1.25,10,0,0,0,0,044,Verdadero,016
000259,Cartuchera Tubular ,Margarita - Karlita,4.583,5.73,1.27,7,0,0,0,0,044,Verdadero,016
000260,Cartuchera Canoa 2 Cierres ,Margarita - Karlita,3.5,4.38,0.63,5,0,0,0,0,044,Verdadero,016
000261,Cartuchera Canoa 3 Cierres ,Margarita - Karlita,4,5,2,7,0,0,0,0,044,Verdadero,016
000262,Cartuchera Cara 1 c/malla ,Margarita - Karlita,5.417,6.77,0.23,7,0,0,0,0,044,Verdadero,016
000263,Cartuchera Mica 2 Caras 2 Cierres ,Margarita - Karlita,5.833,7.29,2.71,10,0,0,0,0,044,Verdadero,016
000264,Cartuchera Vulcanizado c/brillo ,Margarita - Karlita,9.167,11.46,3.54,15,0,0,0,0,044,Verdadero,016
000265,Cartuchera Vulcanizado s/brillo ,Margarita - Karlita,8.33,10.41,4.59,15,0,0,0,0,044,Verdadero,016
000266,Cartuchera Canoa Mega ,Margarita - Karlita,8.33,10.41,1.59,12,0,0,0,0,044,Verdadero,016
000267,Cartuchera Cuadrada Mellizo ,Margarita - Karlita,9.167,11.46,0.54,12,0,0,0,0,044,Verdadero,016
000268,Cartuchera Canoa Chica ,Margarita - Karlita,4.583,5.73,1.27,7,0,0,0,0,044,Verdadero,016
000269,Cartuchera Canoa Cuero ,Margarita - Karlita,4,5,2,7,0,0,0,0,044,Verdadero,016
000270,Cartuchera Mica 3 Cierres ,Margarita - Karlita,5,6.25,1.75,8,0,0,0,0,044,Verdadero,016
000271,Cartulina Corrugada Color 50x70 Navarrete,Navarrete 19/02/22 Copy 04/05/22,1,1.25,0.75,2,0,0,0,0,040,Verdadero,017
000272,Cartulina Corrugada Metálico 50x70 Dorado Navarrete,05090604. Navarrete 02/06/21 Ariesthef 15/11/22,1.6,2,1,3,0,0,0,0,040,Verdadero,017
000273,Cartulina Colorline 50x65 150g Canson,Copy 05/25,1.76,2.2,0.3,2.5,0,0,0,0,012,Verdadero,017
000274,Cartulina Escolar  50x65 Blanca,Navarrete 20/11/23,0.455,0.57,0.43,1,0,0,0,.09,040,Verdadero,017
000275,Cartulina Plastificada 50x65 Colores x215 gr Navarrete,05100001. 01/02/24,1.3,1.63,0.38,2,0,0,0,0,040,Verdadero,017
000276,Cartulina Plastificada 50x70 Diseños Navarrete,-,1.2,1.5,0.5,2,0,0,0,0,040,Verdadero,017
000277,Cartulina Corrugada Decorado 50x70 #01 Puntos F/Verde Navarrete,-,1.95,2.44,0.56,3,0,0,0,0,040,Verdadero,017
000278,Cartulina Artcolor 50x65 Parque,Parque 24/07/25,0.75,0.94,0.56,1.5,0,0,0,0,048,Verdadero,017
000279,Cartulina Foldcote C14 70x100,Parque 01/06/22 (1.65) Tinko 04/12/23 (0.84) Zenith,0.84,1.05,1.45,2.5,0,0,0,0,044,Verdadero,017
000280,Cartulina Escolar A2 Blanca,Copy 04/02/22,0.28,0.35,0.65,1,0,0,0,0,044,Verdadero,017
000281,Cartulina Escolar Negra 50x65 ,Copy 28/12/22,0.5902,0.74,0.76,1.5,0,0,0,0,044,Verdadero,017
000282,Cartulina Dúplex x250 g 70x100 ,Copy 200 gr 06/10/23 (0.92). Parque 27/12/23,0.89,1.11,0.89,2,0,0,0,0,044,Verdadero,017
000283,Cartulina Opalina Blanco 50x70 cm 180g - Ready,Trevim Plg 70x100 S/. 1.0  Tinko 21/12/23,1,1.25,0.75,2,0,0,0,0,044,Verdadero,017
000284,Cartulina Escolar Negra 50x70 Navarrete,05041001. 02/06/21,0.69,0.86,0.64,1.5,0,0,0,0,040,Verdadero,017
000285,Cartulina Ecológica Diseños y Colores 50x70 Parque,-,1.4,1.75,0.25,2,0,0,0,0,048,Verdadero,017
000286,Cartulina Color 50x65 Parrots,-,0.48,0.6,0.4,1,0,0,0,0,049,Verdadero,017
000287,Cartulina Corrugada Escarchada Super Glitter - Rojo Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000288,Cartulina Opalina Cuero Crema A4 ,A4 = S/. 0.40 viene en 100x70 180 gr,0.09714,0.12,0.58,0.7,50,12.5,7,0,044,Verdadero,017
000289,Cartulina Opalina Cuero Blanco A4 ,A4 = S/. 0.40 viene en 100x70 180 gr,0.09714,0.12,0.58,0.7,50,12.5,7,0,044,Verdadero,017
000290,Cartulina Hilo Crema A4 180g - Ready,Plg 70x100 S/. 2.40  Tinko 04/12/23 ,0.27,0.34,0.36,0.7,50,12.5,7,0,044,Verdadero,017
000291,Cartulina Color Fine 50X70 180g Navarrete,-,0.95,1.19,0.81,2,0,0,0,0,040,Verdadero,017
000292,Cartulina Metálica Aluminio Espejo Plateado 50x65 x225 gr Sadipal,Arti 26/02/21,4.22,5.27,-0.27,5,0,0,0,0,058,Verdadero,017
000293,Cartulina Metálica Aluminio Espejo Colores A4 x250g Sadipal,-,0.816,1.02,0.48,1.5,0,0,0,0,058,Verdadero,017
000294,Cartulina Metálica Aluminio Espejo Rojo 50x65 x225 gr Sadipal,-,4.22,5.27,-0.27,5,0,0,0,0,058,Verdadero,017
000295,Cartulina Sirio Colores 50x65 x170g Sadipal,Arti 28/02/22,2.4252,3.03,-0.03,3,0,0,0,0,058,Verdadero,017
000296,Cartulina LR Colores 50x70 x220g Sadipal,Arti 28/02/22,3.78,4.72,0.28,5,0,0,0,0,058,Verdadero,017
000297,Cartulina Dúplex x450 g 70x100 C-28 ,Valencia 06/10/25,2.45,3.06,0.94,4,0,0,0,0,044,Verdadero,017
000298,Cartulina Premium 50x70 170 gr Parque,Parque 18/10/23,1.4,1.75,0.75,2.5,0,0,0,0,048,Verdadero,017
000299,Cartulina Colores 50x70 x180gr Layconsa,-,0.74,0.93,1.08,2,0,0,0,0,034,Verdadero,017
000300,Cartulina Dúplex x350 g 70x100 C-21 ,Valencia 06/10/25,1.95,2.44,0.56,3,0,0,0,0,044,Verdadero,017
000301,Cartulina Metálica Aluminio Espejo Dorado 50x65 x225 gr Sadipal,Arti 28/02/22,4.22,5.27,-0.27,5,0,0,0,0,058,Verdadero,017
000302,Cartulina Para Acrílico Pittura 50x70 x400 gr Fabriano,-,5.804,7.25,2.75,10,0,0,0,0,019,Verdadero,017
000303,Cartulina Para Dibujo Accademia 50x65 x200 gr Fabriano,-,1.6164,2.02,0.98,3,0,0,0,0,019,Verdadero,017
000304,Cartulina Para Acuarela 50x70 x300 gr Fabriano,Arti 06/06/24,5.09,6.36,1.64,8,0,0,0,0,019,Verdadero,017
000305,Cartulina Para Oleo Tela 50x65 x300 gr Fabriano,-,5.158,6.45,2.55,9,0,0,0,0,019,Verdadero,017
000306,Cartulina Opalina Blanco  A4 180g - Ready,Trevim Plg 70x100 S/. 1.0  Tinko 21/12/23,0.22,0.27,0.43,0.7,50,12.5,7,0,044,Verdadero,017
000307,Cartulina Sirio Colores A4 x170g Sadipal,-,0.5015,0.63,0.37,1,0,0,0,0,058,Verdadero,017
000308,Cartulina Plastificada 50x65 Colores ,-,0.3,0.37,1.63,2,0,0,0,0,044,Verdadero,017
000309,Cartulina Plastificada 50x65 Decorativa ,-,0.65,0.81,1.19,2,0,0,0,0,044,Verdadero,017
000310,Cartulina Decorada Mate 50x70 x210 gr ,INNOVA,0.7,0.87,0.63,1.5,0,0,0,0,044,Verdadero,017
000311,Cartulina Tornasolada 50x70 Diseños ,-,3,3.75,1.25,5,0,0,0,0,044,Verdadero,017
000312,Cartulina Escarchada A4 Layconsa,-,0.63,0.79,0.71,1.5,0,0,0,0,034,Verdadero,017
000313,Cartulina Hilo Blanca 50x70 180g - Ready,Plg 70x100 S/. 2.30  Tinko 04/12/23 ,1.15,1.44,0.56,2,0,0,0,0,044,Verdadero,017
000314,Cartulina Hilo Crema 50x70 180g - Ready,Plg 70x100 S/. 2.40 Tinko 04/12/23 ,1.2,1.5,0.5,2,0,0,0,0,044,Verdadero,017
000315,Cartulina Hilo Blanca A4 180g - Ready,Plg 70x100 S/. 2.30  Tinko 04/12/23 ,0.26,0.33,0.37,0.7,50,12.5,7,0,044,Verdadero,017
000316,Cartulina Escolar Blanca A4,Plg 50x65 (Salen 4 en A4) =  S/. 0.38  Tinko 04/12/23,0.1,0.13,0.18,0.3,20,0,0,0,044,Verdadero,017
000317,Cartulina Ecológica Liner 50x70 cm x160 gr Parque,Parque 13/09/23,0.378,0.47,0.33,0.8,0,0,0,0,048,Verdadero,017
000318,Perforador M01-11H Negro Artesco,Copy 20/10/23,5.538,6.92,0.08,7,0,0,0,7750082010161,007,Verdadero,089
000319,Cartulina Decorada Mate 50x70 Linea Europa Parque,Parque 09/02/22,1.25,1.56,0.44,2,0,0,0,0,048,Verdadero,017
000320,Cartulina Corrugada Escarchada Super Glitter - Plateado Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000321,Cartulina Corrugada Escarchada Super Glitter - Dorado Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000322,Cartulina Corrugada Escarchada Super Glitter - Blanco Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000323,Cartulina Corrugada Escarchada Super Glitter - Fucsia Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000324,Cartulina Corrugada Escarchada Super Glitter - Azul Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000325,Cartulina Corrugada Escarchada Super Glitter - Verde Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000326,Cartulina Corrugada Escarchada Super Glitter - Morado Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000327,Cartulina Corrugada Escarchada Super Glitter - Celeste Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000328,Cartulina Corrugada Escarchada Super Glitter - Negro Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000329,Cartulina Corrugada Escarchada Super Glitter - Rosado Navarrete,-,4.55,5.69,0.31,6,0,0,0,0,040,Verdadero,017
000330,CD 700 MB,Yomico. Veli 10/10/25,0.68,0.85,0.65,1.5,0,0,,0,061,Verdadero,018
000331,Centímetro Chico,-,0.333,0.42,0.08,0.5,0,0,0,0,044,Verdadero,019
000332,Centímetro Grande,Caja x12. Ariesthef 12/10/23,0.5417,0.68,0.32,1,0,0,0,0,044,Verdadero,019
000333,Cerámica Granulada x20g ESTx6 Layconsa,-,10.13,12.66,0.34,13,0,0,0,7750840007822,034,Verdadero,020
000334,Cerámica Ultraligera x18g ESTx6 Layconsa,-,10.96,13.7,0.3,14,0,0,0,7750840007815,034,Verdadero,020
000335,Cerámica Al Frio x250g Blanca Artesco,Copy 15/12/23,6.46,8.07,-0.07,8,0,0,0,7750082009134,007,Verdadero,020
000336,Cerámica Al Frio x250g Blanca Arti Creativo,Arti 28/02/22,7.02,8.77,-0.27,8.5,0,0,0,7755163134705,008,Verdadero,020
000337,Chenil Bicolor NA016 blx15 ,-,0.1,0.13,2.88,3,0,0,0,0,044,Falso,021
000338,Chenil Mate Colores NA014 blx15 ,-,0.08,0.1,2.9,3,0,0,0,0,044,Falso,021
000339,Chenil Mate +Metálico NA015 blx15 ,-,0.1,0.13,2.88,3,0,0,0,0,044,Falso,021
000340,Chenil Metálico Colores NA013 blx15 ,-,0.1,0.13,2.88,3,0,0,0,0,044,Falso,021
000341,Chenil 4 Hojas NA130 Colores blx50 ,-,0.078,0.1,0.1,0.2,0,0,0,0,044,Falso,021
000342,Chenil Metálico Colores ,Ariesthef 14/12/23,0.1,0.13,0.08,0.2,0,0,0,0,044,Verdadero,021
000343,Chenil Mate Colores ,Ariesthef 14/12/23,0.08,0.1,0.1,0.2,2,0,0,0,044,Verdadero,021
000344,Chinche Dorado x100 Artesco,Copy 26/12/23,1.05,1.31,0.19,1.5,0,0,0,7750082005570,007,Verdadero,022
000345,Chinche Mariposa x50 Besko ,S/. 4.50 Caja,1.5,1.88,0.63,2.5,1,0.1,0,0,044,Verdadero,022
000346,Chinche Colores x100 Artesco,Copy 05/03/22,1.79,2.24,0.26,2.5,0,0,0,7750082012134,007,Verdadero,022
000347,Chinche Mariposa x100 Square,S/. 4.50 Caja Ariesthef 12/09/22.,2.67,3.34,1.16,4.5,1,0.1,0,6938534081018,044,Verdadero,022
000348,Chinche Indicadores x50 Push Pins Artesco,RyS 02/01/24,0.92,1.15,0.35,1.5,0,0,0,7750082012141,007,Verdadero,022
000349,Chinche Colores x50 Ove,-,0.86,1.07,0.43,1.5,0,0,0,3013017959169,045,Verdadero,022
000350,Chinche Indicadores x50 Push Pins Ove,Copy 07/12/21,0.85,1.06,0.44,1.5,0,0,0,3013017959275,045,Verdadero,022
000351,Chinche Colores x100 Arti Creativo,-,1.17,1.46,0.54,2,0,0,0,0,008,Verdadero,022
000352,Chinche Niquelado x100 Plateado Studmark,Casa de los Negocios,0.087,0.11,1.39,1.5,0,0,0,7453015102864,066,Verdadero,022
000353,Chinche Mariposa x100 RH ,Caja x10x100,2.2,2.75,1.75,4.5,1,0.1,0,6971134830013,044,Verdadero,022
000354,Cinta Adhesiva Transparente 1/2x16 yds x12 Pegafan,Copy 05/01/24,4.4,5.5,0.5,6,0.6,0,0,7754005380584,050,Verdadero,023
000355,Cinta Adhesiva Transparente 1/2x36 yds Pegafan,RyS 04/12/23,0.99,1.24,0.26,1.5,0,0,0,7754005135580,050,Verdadero,023
000356,Cinta Adhesiva Transparente 1/2x40 yds Granel Pegafan,-,0.5229,0.65,0.35,1,0,0,0,0,050,Falso,023
000357,Cinta Adhesiva Transparente 1/2x72 yds Pegafan,RyS 04/12/23,1.73,2.16,0.34,2.5,0,0,0,7754005135344,050,Verdadero,023
000358,Cinta Embalaje 2x20 yds Pegafan,RyS 21/11/23,1.41,1.76,0.24,2,0,0,0,7754005018456,050,Verdadero,023
000359,Cinta Masking Tape x12 mm x20 yds Pegafan,Caja x90 Unds. Copy 13/01/24,0.83,1.04,-0.04,1,0,0,0,7754005016797,050,Verdadero,023
000360,Cinta Masking Tape x18 mm x20 yds Pegafan,Caja x60 Unds. RyS 02/01/24,1.24,1.55,-0.05,1.5,0,0,0,7754005016803,050,Verdadero,023
000361,Cinta Masking Tape x24 mm x20 yds Pegafan,Caja x48 Unds. Copy 13/01/24,1.58,1.98,0.02,2,0,0,0,7754005016810,050,Verdadero,023
000362,Cinta Masking Tape x36 mm x20 yds Pegafan,Caja x30 Unds. RyS 02/01/24,2.29,2.86,0.14,3,0,0,0,7754005016827,050,Verdadero,023
000363,"Cinta Embalaje Importada 2""x300 yds",Caja x3 Docs = 210 soles. Ariesthef 14/12/23,5.83,7.29,2.71,10,0,0,0,0,044,Verdadero,023
000364,Cinta Adhesiva Cristalino 1/2x36 yds Pegafan,-,0.7733,0.97,0.53,1.5,0,0,0,7754005135245,050,Verdadero,023
000365,Cinta Masking Tape x48 mm x20 yds Pegafan,Caja x24 Unds. RyS 02/01/24,3.16,3.95,0.05,4,0,0,0,7754005016834,050,Verdadero,023
000366,Cinta Aislante Grande x10 3m,Ariesthef 04/01/23,3.8,4.75,0.25,5,0,0,0,7750373000420,001,Verdadero,023
000367,Cinta Adhesiva Transparente 3/4x36 yds Pegafan,RyS 02/01/24,1.43,1.79,0.21,2,0,0,0,7754005135337,050,Verdadero,023
000368,Cinta Adhesiva Cristalino 1/2x16 yds x12 Pegafan,Copy 24/11/23,4.4,5.5,0.5,6,0.6,0,0,7754005380591,050,Verdadero,023
000369,"Cinta Embalaje 2""x110 yds 3m",$ = 1.24. Arti 19/08/21 ORREGIDO PRECIO 06/10/23,8,10,-2,8,0,0,0,7861034103487,001,Verdadero,023
000370,"Cinta Embalaje 2""x110 yds Eco-770 Pegafan",RyS 18/12/23,3.91,4.89,1.11,6,0,0,0,0,050,Verdadero,023
000371,"Cinta Doble Faz 3/4""x11 yds Pegafan",RyS 18/12/23,3.19,3.99,0.51,4.5,0,0,0,7754005014373,050,Verdadero,023
000372,Cinta Agua Delgada ,Ariesthef 12/12/23,1,1.25,0.25,1.5,0,0,0,0,044,Verdadero,023
000373,Cinta Adhesiva Transparente 19mmx23m c/Dispensador Color Pegafan,RyS 04/12/23,4.47,5.59,0.41,6,0,0,0,7754005017688,050,Falso,023
000374,"Cinta Embalaje Importada 2""x60 yds",Caja x6 Docs = 90 soles. Ariesthef 30/12/23,1.25,1.56,0.44,2,0,0,0,.07,044,Verdadero,023
000375,"Cinta Embalaje Importada 2""x10 yds",Caja x10 Docs = 115 soles. Ariesthef 12/12/22,0.9583,1.2,-0.2,1,0,0,0,0,044,Verdadero,023
000376,Cinta Agua Gruesa ,Ariesthef 12/12/23,1.83,2.29,0.21,2.5,0,0,0,0,044,Verdadero,023
000377,Cinta Doble Faz Indoor Tape Blanca x1.5m Uhu,-,13.64,17.05,-0.05,17,0,0,0,4026700468557,070,Verdadero,023
000378,Cinta Doble Faz x12 Puntos Transparente Uhu,-,13.48,16.85,0.15,17,0,0,0,4026700455151,070,Verdadero,023
000379,"Cinta Embalaje Importada 2""x200 yds",Caja x6 Docs = 210 soles. Ariesthef 14/12/23,2.92,3.65,2.35,6,0,0,0,0,044,Verdadero,023
000380,"Cinta Doble Faz 1/2""x11 yds Pegafan",RyS 04/12/23,2.39,2.99,0.51,3.5,0,0,0,7754005014366,050,Verdadero,023
000381,"Cinta Decorativa Escarchada Chica #1 de 1/8"" ",-,0.25,0.31,0.19,0.5,0,0,0,0,044,Verdadero,023
000382,"Cinta Embalaje Color 2""x90yds ",Ariesthef 12/10/23 ELFA PACK,2.33,2.91,1.09,4,0,0,0,0,044,Verdadero,023
000383,Cinta Adhesiva Cristalino 3/4x72 yds Pegafan,Copy 24/11/23,2.535,3.17,-0.17,3,0,0,0,7754005135276,050,Verdadero,023
000384,Cinta Adhesiva Cristalino 3/4x25 yds c/Dispensador de Color Pegafan,Copy 26/01/23,4.69,5.86,0.14,6,0,0,0,7754005017695,050,Verdadero,023
000385,Cinta Adhesiva Cristalino 19mmx15m c/Dispensador Cristalino Pegafan,Copy 26/01/23,2.47,3.09,0.41,3.5,0,0,0,7754005018302,050,Verdadero,023
000386,Cinta Adhesiva Cristalino 3/4x36 yds Pegafan,Copy 24/11/23,1.443,1.8,0.2,2,0,0,0,0,050,Verdadero,023
000387,Cinta Agua Gruesa 32mmx30 yds Diseños MARSAR Navidad ,-,2.26,2.82,0.68,3.5,0,0,0,0,044,Verdadero,023
000388,Cinta Cola de Rata ,Uso Bolsa de Regalo,6.5,8.13,1.88,10,0,0,0,0,044,Verdadero,023
000389,Cinta Agua Gruesa Diseños Navidad ,-,2.5,3.13,0.38,3.5,0,0,0,0,044,Verdadero,023
000390,Cinta Aislante Chica x10 3m,Ariesthef 04/01/23,1.7,2.13,0.38,2.5,0,0,0,7750373000390,001,Verdadero,023
000391,Cinta Adhesiva Transparente 3/4x72 yds Pegafan,RyS 02/01/24,2.52,3.15,0.35,3.5,0,0,0,7754005135351,050,Verdadero,023
000392,"Cinta Decorativa Escarchada Chica #2 de 1/4"" ",Luis 02/10/21,0.2,0.25,0.75,1,0,0,0,0,044,Verdadero,023
000393,"Cinta Decorativa Escarchada Grande #3 de 1/2"" ",Luis 07/07/22,1,1.25,0.75,2,0,0,0,0,044,Verdadero,023
000394,"Cinta Decorativa Escarchada Grande #4 de 1"" ",Luis 07/07/22,1.58,1.98,1.02,3,0,0,0,0,044,Verdadero,023
000395,"Cinta Decorativa Escarchada Grande #5 de  2"" ",-,2,2.5,2.5,5,0,0,0,0,044,Verdadero,023
000396,"Cinta Embalaje Braun 2""x80 yds ",Grupo Zamora,1.44,1.8,1.2,3,0,0,0,0,044,Falso,023
000397,"Cinta Embalaje Importada 2""x400 yds Panda",Ariesthef,9.5,11.88,0.13,12,0,0,0,0,044,Verdadero,023
000398,Cinta Embalaje Ekonotape 45mmx80 yds,Grupo Zamora,1.18,1.47,0.53,2,0,0,0,0,044,Falso,023
000399,"Cinta Strech Film 12"" Importado",Caja x4 Ever 21/04/22,8,10,1,11,0,0,0,0,044,Falso,023
